championId,championName,targetChampionId,targetChampionName,laneKillRate,targetLaneKillRate,url
malphite,Malphite,naafiri,Naafiri,56.82,43.18,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=naafiri
malphite,Malphite,twistedfate,Twisted Fate,56.57,43.43,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=twistedfate
malphite,Malphite,talon,Talon,56.39,43.61,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=talon
malphite,Malphite,pantheon,Pantheon,55.38,44.62,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
malphite,Malphite,ekko,Ekko,53.57,46.43,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=ekko
malphite,Malphite,cassiopeia,Cassiopeia,53.33,46.67,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
malphite,Malphite,diana,Diana,53.19,46.81,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=diana
malphite,Malphite,veigar,Veigar,52.94,47.06,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=veigar
malphite,Malphite,annie,Annie,52.83,47.17,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
malphite,Malphite,malzahar,Malzahar,52.63,47.37,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=malzahar
malphite,Malphite,hwei,Hwei,52.53,47.47,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
malphite,Malphite,qiyana,Qiyana,52.13,47.87,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=qiyana
malphite,Malphite,kassadin,Kassadin,51.52,48.48,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
malphite,Malphite,akali,Akali,51.42,48.58,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=akali
malphite,Malphite,fizz,Fizz,51.28,48.72,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=fizz
malphite,Malphite,katarina,Katarina,50.62,49.38,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=katarina
malphite,Malphite,vex,Vex,50.5,49.5,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=vex
malphite,Malphite,galio,Galio,50.35,49.65,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
malphite,Malphite,orianna,Orianna,49.51,50.49,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
malphite,Malphite,sylas,Sylas,49.01,50.99,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=sylas
malphite,Malphite,leblanc,LeBlanc,49.01,50.99,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=leblanc
malphite,Malphite,zoe,Zoe,48.72,51.28,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=zoe
malphite,Malphite,swain,Swain,48.57,51.43,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
malphite,Malphite,tristana,Tristana,48.44,51.56,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
malphite,Malphite,anivia,Anivia,48.28,51.72,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=anivia
malphite,Malphite,mel,Mel,48.19,51.81,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=mel
malphite,Malphite,lux,Lux,46.0,54.0,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=lux
malphite,Malphite,ahri,Ahri,45.95,54.05,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=ahri
malphite,Malphite,locke,Locke,44.41,55.59,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=locke
malphite,Malphite,lissandra,Lissandra,42.19,57.81,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=lissandra
malphite,Malphite,aurora,Aurora,42.11,57.89,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=aurora
malphite,Malphite,nunu,Nunu & Willump,35.71,64.29,https://www.op.gg/champions/malphite/counters/mid?region=kr&tier=emerald_plus&target_champion=nunu
malzahar,Malzahar,yasuo,Yasuo,56.19,43.81,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=yasuo
malzahar,Malzahar,brand,Brand,53.9,46.1,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=brand
malzahar,Malzahar,yone,Yone,53.02,46.98,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=yone
malzahar,Malzahar,aurelionsol,Aurelion Sol,52.72,47.28,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
malzahar,Malzahar,irelia,Irelia,51.59,48.41,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=irelia
malzahar,Malzahar,cassiopeia,Cassiopeia,51.34,48.66,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
malzahar,Malzahar,ryze,Ryze,50.68,49.32,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=ryze
malzahar,Malzahar,veigar,Veigar,48.92,51.08,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=veigar
malzahar,Malzahar,tristana,Tristana,48.85,51.15,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
malzahar,Malzahar,kassadin,Kassadin,48.75,51.25,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
malzahar,Malzahar,twistedfate,Twisted Fate,48.04,51.96,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=twistedfate
malzahar,Malzahar,galio,Galio,48.02,51.98,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
malzahar,Malzahar,sion,Sion,47.39,52.61,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=sion
malzahar,Malzahar,malphite,Malphite,47.37,52.63,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=malphite
malzahar,Malzahar,vladimir,Vladimir,47.01,52.99,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=vladimir
malzahar,Malzahar,pantheon,Pantheon,46.91,53.09,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
malzahar,Malzahar,lux,Lux,46.89,53.11,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=lux
malzahar,Malzahar,akshan,Akshan,46.64,53.36,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=akshan
malzahar,Malzahar,viktor,Viktor,46.32,53.68,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=viktor
malzahar,Malzahar,mel,Mel,45.95,54.05,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=mel
malzahar,Malzahar,diana,Diana,45.78,54.22,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=diana
malzahar,Malzahar,hwei,Hwei,45.71,54.29,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
malzahar,Malzahar,annie,Annie,45.55,54.45,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
malzahar,Malzahar,azir,Azir,45.36,54.64,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=azir
malzahar,Malzahar,nunu,Nunu & Willump,45.25,54.75,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=nunu
malzahar,Malzahar,vex,Vex,45.24,54.76,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=vex
malzahar,Malzahar,ekko,Ekko,44.69,55.31,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=ekko
malzahar,Malzahar,swain,Swain,44.65,55.35,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
malzahar,Malzahar,akali,Akali,44.39,55.61,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=akali
malzahar,Malzahar,sylas,Sylas,44.34,55.66,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=sylas
malzahar,Malzahar,taliyah,Taliyah,44.23,55.77,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=taliyah
malzahar,Malzahar,syndra,Syndra,43.31,56.69,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=syndra
malzahar,Malzahar,qiyana,Qiyana,43.2,56.8,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=qiyana
malzahar,Malzahar,orianna,Orianna,42.97,57.03,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
malzahar,Malzahar,zed,Zed,42.63,57.37,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=zed
malzahar,Malzahar,anivia,Anivia,42.07,57.93,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=anivia
malzahar,Malzahar,zoe,Zoe,42.04,57.96,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=zoe
malzahar,Malzahar,naafiri,Naafiri,41.83,58.17,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=naafiri
malzahar,Malzahar,aurora,Aurora,41.36,58.64,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=aurora
malzahar,Malzahar,katarina,Katarina,41.32,58.68,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=katarina
malzahar,Malzahar,ahri,Ahri,40.65,59.35,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=ahri
malzahar,Malzahar,talon,Talon,40.12,59.88,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=talon
malzahar,Malzahar,xerath,Xerath,38.77,61.23,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=xerath
malzahar,Malzahar,lissandra,Lissandra,38.73,61.27,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=lissandra
malzahar,Malzahar,leblanc,LeBlanc,37.69,62.31,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=leblanc
malzahar,Malzahar,fizz,Fizz,37.14,62.86,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=fizz
malzahar,Malzahar,locke,Locke,36.72,63.28,https://www.op.gg/champions/malzahar/counters/mid?region=kr&tier=emerald_plus&target_champion=locke
mel,Mel,yone,Yone,63.14,36.86,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=yone
mel,Mel,swain,Swain,60.44,39.56,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
mel,Mel,ahri,Ahri,59.92,40.08,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=ahri
mel,Mel,twistedfate,Twisted Fate,59.25,40.75,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=twistedfate
mel,Mel,brand,Brand,58.89,41.11,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=brand
mel,Mel,azir,Azir,58.82,41.18,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=azir
mel,Mel,annie,Annie,57.59,42.41,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
mel,Mel,talon,Talon,57.49,42.51,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=talon
mel,Mel,vex,Vex,57.21,42.79,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=vex
mel,Mel,yasuo,Yasuo,57.05,42.95,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=yasuo
mel,Mel,taliyah,Taliyah,55.46,44.54,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=taliyah
mel,Mel,irelia,Irelia,54.92,45.08,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=irelia
mel,Mel,kassadin,Kassadin,54.37,45.63,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
mel,Mel,ryze,Ryze,54.37,45.63,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=ryze
mel,Mel,malzahar,Malzahar,54.05,45.95,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=malzahar
mel,Mel,cassiopeia,Cassiopeia,53.45,46.55,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
mel,Mel,vladimir,Vladimir,53.08,46.92,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=vladimir
mel,Mel,tristana,Tristana,52.82,47.18,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
mel,Mel,lux,Lux,52.71,47.29,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=lux
mel,Mel,akshan,Akshan,52.65,47.35,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=akshan
mel,Mel,ekko,Ekko,52.59,47.41,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=ekko
mel,Mel,hwei,Hwei,52.48,47.52,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
mel,Mel,syndra,Syndra,52.41,47.59,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=syndra
mel,Mel,sylas,Sylas,52.4,47.6,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=sylas
mel,Mel,zoe,Zoe,51.93,48.07,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=zoe
mel,Mel,malphite,Malphite,51.81,48.19,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=malphite
mel,Mel,viktor,Viktor,50.78,49.22,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=viktor
mel,Mel,veigar,Veigar,50.65,49.35,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=veigar
mel,Mel,diana,Diana,50.58,49.42,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=diana
mel,Mel,orianna,Orianna,50.54,49.46,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
mel,Mel,lissandra,Lissandra,50.26,49.74,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=lissandra
mel,Mel,galio,Galio,49.9,50.1,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
mel,Mel,zed,Zed,49.87,50.13,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=zed
mel,Mel,pantheon,Pantheon,49.63,50.37,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
mel,Mel,naafiri,Naafiri,49.24,50.76,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=naafiri
mel,Mel,aurora,Aurora,48.91,51.09,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=aurora
mel,Mel,katarina,Katarina,48.89,51.11,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=katarina
mel,Mel,nunu,Nunu & Willump,48.75,51.25,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=nunu
mel,Mel,sion,Sion,47.52,52.48,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=sion
mel,Mel,anivia,Anivia,47.4,52.6,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=anivia
mel,Mel,aurelionsol,Aurelion Sol,47.24,52.76,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
mel,Mel,qiyana,Qiyana,46.64,53.36,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=qiyana
mel,Mel,akali,Akali,46.12,53.88,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=akali
mel,Mel,leblanc,LeBlanc,45.55,54.45,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=leblanc
mel,Mel,xerath,Xerath,44.84,55.16,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=xerath
mel,Mel,locke,Locke,44.36,55.64,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=locke
mel,Mel,fizz,Fizz,43.04,56.96,https://www.op.gg/champions/mel/counters/mid?region=kr&tier=emerald_plus&target_champion=fizz
naafiri,Naafiri,brand,Brand,67.31,32.69,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=brand
naafiri,Naafiri,aurelionsol,Aurelion Sol,64.44,35.56,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
naafiri,Naafiri,veigar,Veigar,61.0,39.0,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=veigar
naafiri,Naafiri,lux,Lux,60.56,39.44,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=lux
naafiri,Naafiri,cassiopeia,Cassiopeia,59.77,40.23,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
naafiri,Naafiri,ryze,Ryze,59.65,40.35,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=ryze
naafiri,Naafiri,twistedfate,Twisted Fate,59.22,40.78,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=twistedfate
naafiri,Naafiri,sylas,Sylas,58.94,41.06,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=sylas
naafiri,Naafiri,kassadin,Kassadin,58.77,41.23,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
naafiri,Naafiri,malzahar,Malzahar,58.17,41.83,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=malzahar
naafiri,Naafiri,xerath,Xerath,57.88,42.12,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=xerath
naafiri,Naafiri,annie,Annie,57.47,42.53,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
naafiri,Naafiri,nunu,Nunu & Willump,57.45,42.55,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=nunu
naafiri,Naafiri,anivia,Anivia,57.42,42.58,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=anivia
naafiri,Naafiri,irelia,Irelia,57.36,42.64,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=irelia
naafiri,Naafiri,hwei,Hwei,56.67,43.33,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
naafiri,Naafiri,galio,Galio,56.14,43.86,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
naafiri,Naafiri,yone,Yone,56.06,43.94,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=yone
naafiri,Naafiri,syndra,Syndra,55.56,44.44,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=syndra
naafiri,Naafiri,viktor,Viktor,54.04,45.96,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=viktor
naafiri,Naafiri,taliyah,Taliyah,53.48,46.52,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=taliyah
naafiri,Naafiri,yasuo,Yasuo,53.41,46.59,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=yasuo
naafiri,Naafiri,akshan,Akshan,51.79,48.21,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=akshan
naafiri,Naafiri,zoe,Zoe,51.75,48.25,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=zoe
naafiri,Naafiri,azir,Azir,51.56,48.44,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=azir
naafiri,Naafiri,orianna,Orianna,51.52,48.48,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
naafiri,Naafiri,ahri,Ahri,50.8,49.2,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=ahri
naafiri,Naafiri,mel,Mel,50.76,49.24,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=mel
naafiri,Naafiri,pantheon,Pantheon,50.59,49.41,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
naafiri,Naafiri,aurora,Aurora,50.56,49.44,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=aurora
naafiri,Naafiri,sion,Sion,50.44,49.56,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=sion
naafiri,Naafiri,vladimir,Vladimir,50.18,49.82,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=vladimir
naafiri,Naafiri,akali,Akali,49.24,50.76,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=akali
naafiri,Naafiri,vex,Vex,47.59,52.41,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=vex
naafiri,Naafiri,locke,Locke,47.34,52.66,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=locke
naafiri,Naafiri,diana,Diana,47.05,52.95,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=diana
naafiri,Naafiri,ekko,Ekko,46.84,53.16,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=ekko
naafiri,Naafiri,lissandra,Lissandra,46.13,53.87,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=lissandra
naafiri,Naafiri,talon,Talon,45.53,54.47,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=talon
naafiri,Naafiri,katarina,Katarina,45.33,54.67,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=katarina
naafiri,Naafiri,zed,Zed,44.81,55.19,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=zed
naafiri,Naafiri,leblanc,LeBlanc,44.74,55.26,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=leblanc
naafiri,Naafiri,fizz,Fizz,44.58,55.42,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=fizz
naafiri,Naafiri,tristana,Tristana,43.37,56.63,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
naafiri,Naafiri,malphite,Malphite,43.18,56.82,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=malphite
naafiri,Naafiri,qiyana,Qiyana,42.33,57.67,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=qiyana
naafiri,Naafiri,swain,Swain,41.56,58.44,https://www.op.gg/champions/naafiri/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
nunu,Nunu & Willump,aurelionsol,Aurelion Sol,72.06,27.94,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
nunu,Nunu & Willump,malphite,Malphite,64.29,35.71,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=malphite
nunu,Nunu & Willump,veigar,Veigar,63.73,36.27,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=veigar
nunu,Nunu & Willump,azir,Azir,63.29,36.71,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=azir
nunu,Nunu & Willump,tristana,Tristana,61.97,38.03,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
nunu,Nunu & Willump,brand,Brand,61.7,38.3,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=brand
nunu,Nunu & Willump,swain,Swain,61.29,38.71,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
nunu,Nunu & Willump,annie,Annie,61.24,38.76,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
nunu,Nunu & Willump,pantheon,Pantheon,60.67,39.33,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
nunu,Nunu & Willump,yasuo,Yasuo,60.66,39.34,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=yasuo
nunu,Nunu & Willump,kassadin,Kassadin,60.29,39.71,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
nunu,Nunu & Willump,orianna,Orianna,59.92,40.08,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
nunu,Nunu & Willump,taliyah,Taliyah,59.35,40.65,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=taliyah
nunu,Nunu & Willump,cassiopeia,Cassiopeia,58.76,41.24,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
nunu,Nunu & Willump,akshan,Akshan,58.16,41.84,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=akshan
nunu,Nunu & Willump,viktor,Viktor,57.89,42.11,https://www.op.gg/champions/nunu/counters/mid?region=kr&tier=emerald_plus&target_champion=viktor
